field_1,X,haulid,sppocean,Freq,wtcpue,logwtcpue,latgrid,longrid,region,year,yearsurv,month,stratum,lat,lon,depth,bottemp,surftemp_orig,adjSST,surftemp,elev,tri,GRAVEL,SAND,MUD,habitat,GRAINSIZE,habitatFact,SST.actual,SST.seasonal.mean,SST.min,SST.max,SBT.actual,SBT.seasonal,SBT.min,SBT.max,survey,surveyfact,regionfact,rugosity,ocean,season
"2255","9994",199604-132-3070,centropristis striata_Atl,"5405",0.6,-0.510825623765991,40.825,-72.475,NEFSC_NEUS,"1996","1996","9","3070",40.816667,-72.483333,"21","17.2","17.3","18.2466937618558","17.3",-12.8055555555556,2.98958333333333,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.04254913,20.85442543,2.39111352,23.03062439,7.513428688,7.879404545,2.75481391,14.14679527,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.38368679771281,Atl,Fall
"2256","10014",199604-148-3100,centropristis striata_Atl,"5405",0.2,-1.6094379124341,40.525,-73.575,NEFSC_NEUS,"1996","1996","9","3100",40.533333,-73.566667,"19","18.8","18.7","18.6954237901857","18.7",-16.8055555555556,1.15972222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,21.72240829,20.62095451,2.541543245,22.97553062,7.782401562,8.098073959,3.498233795,15.12847137,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.769979612603234,Atl,Fall
"2257","10015",199604-149-3130,centropristis striata_Atl,"5405",0.1,-2.30258509299405,40.525,-73.675,NEFSC_NEUS,"1996","1996","9","3130",40.533333,-73.666667,"17","18.6","18.5","18.6954237901857","18.5",-16.4444444444444,0.847222222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,21.72240829,20.62095451,2.541543245,22.97553062,7.782401562,8.098073959,3.498233795,15.12847137,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.613683009205699,Atl,Fall
"2258","10033",199604-293-1260,centropristis striata_Atl,"5405",0,-inf,42.125,-70.375,NEFSC_NEUS,"1996","1996","10","1260",42.116667,-70.366667,"60","10.7","12.2","11.7810700368081","12.2",-59.6666666666667,0.666666666666667,"2.73500418663025","54.7698516845703","42.4917144775391",shelf_soft,4.20490837097168,soft,14.24892235,14.23970413,1.31576097,15.40885067,13.90838051,12.46192169,1.3162328,14.56721115,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.510825623765991,Atl,Fall
"2283","10164",199702-001-1750,centropristis striata_Atl,"5405",0.3,-1.20397280432594,39.125,-72.775,NEFSC_NEUS,"1997","1997","3","1750",39.1,-72.8,"113","12.7","8.9","6.35071821941412","8.9",-117.666666666667,3.06597222222222,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,6.756540298,7.118237972,3.527675152,19.79240227,7.70248127,8.756349564,5.477889538,9.305005074,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.40265288346177,Atl,Spring
"2284","10167",199702-004-1740,centropristis striata_Atl,"5405",0.7,-0.356674943938732,38.925,-73.175,NEFSC_NEUS,"1997","1997","3","1740",38.933333,-73.2,"77","12.5","7","7.0518211175923","7",-78.9722222222222,1.54166666666667,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,6.335716724,6.918068409,3.175549746,19.35614014,6.626310825,7.23387146,4.955368996,9.592446327,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.932820033825366,Atl,Spring
"2285","10171",199702-007-1700,centropristis striata_Atl,"5405",3.3,1.19392246847243,38.525,-73.475,NEFSC_NEUS,"1997","1997","3","1700",38.516667,-73.466667,"86","12.4","9","7.0518211175923","9",-91.3611111111111,6.43055555555556,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,6.560248375,7.165966034,3.681150913,19.043396,8.827591896,9.647445679,7.32230711,10.26968384,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,2.00560062787995,Atl,Spring
"2286","10172",199702-008-1740,centropristis striata_Atl,"5405",0.4,-0.916290731874155,38.825,-73.525,NEFSC_NEUS,"1997","1997","3","1740",38.816667,-73.55,"54","8.6","7","7.0518211175923","7",-55.25,2.19791666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,5.649880409,6.151021481,2.614367962,19.43272972,5.692947865,6.200127125,2.665231228,12.25732327,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.16249955611936,Atl,Spring
"2287","10177",199702-013-1700,centropristis striata_Atl,"5405",0.6,-0.510825623765991,38.225,-73.925,NEFSC_NEUS,"1997","1997","3","1700",38.233333,-73.95,"73","10.3","7.3","7.0518211175923","7.3",-75.9722222222222,5.97222222222222,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,6.801579952,7.667964458,4.087849617,19.3340435,10.69027996,10.93554592,8.577060699,13.58583069,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.94193400067567,Atl,Spring
"2288","10181",199702-016-1710,centropristis striata_Atl,"5405",0.6,-0.510825623765991,37.625,-74.225,NEFSC_NEUS,"1997","1997","3","1710",37.65,-74.25,"140","12.7","8.3","7.97556689002992","8.3",-442.305555555556,68.6006944444444,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,7.584549427,7.715317249,2.826898813,22.52169228,10.06366062,10.70259666,7.422240257,16.4275074,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,4.24277454494066,Atl,Spring
"2289","10182",199702-017-1700,centropristis striata_Atl,"5405",23.5,3.15700042115011,37.625,-74.375,NEFSC_NEUS,"1997","1997","3","1700",37.633333,-74.366667,"93","11.6","8.6","7.97556689002992","8.6",-90.5,2.52430555555556,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,7.584549427,7.715317249,2.826898813,22.52169228,10.06366062,10.70259666,7.422240257,16.4275074,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.25968341133994,Atl,Spring
"2290","10183",199702-018-1660,centropristis striata_Atl,"5405",1.4,0.336472236621213,37.525,-74.525,NEFSC_NEUS,"1997","1997","3","1660",37.516667,-74.533333,"66","9.9","8.7","7.97556689002992","8.7",-67.1944444444444,1.82638888888889,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,6.534821987,6.824581623,2.54060936,19.88418579,6.724984169,7.326487541,2.649606466,16.22775269,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.03899988586659,Atl,Spring
"2291","10186",199702-020-1660,centropristis striata_Atl,"5405",0.8,-0.22314355131421,37.275,-74.675,NEFSC_NEUS,"1997","1997","3","1660",37.25,-74.666667,"86","10","8.9","7.97556689002992","8.9",-81,2.41666666666667,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,7.590816498,7.372936249,3.396776676,23.29493141,11.31474113,10.91308594,9.660287857,14.90963936,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.22866541691631,Atl,Spring
"2292","10188",199702-021-1670,centropristis striata_Atl,"5405",1.2,0.182321556793955,36.925,-74.625,NEFSC_NEUS,"1997","1997","3","1670",36.933333,-74.633333,"154","12.1","9.2","10.9220747169639","9.2",-321.722222222222,71.9305555555556,"2.73500418663025","54.7698516845703","42.4917144775391",slope_soft,4.20490837097168,soft,7.93865633,8.058617592,4.63764143,25.2650547,6.800608635,7.120568752,5.274782658,9.856274605,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,4.2895076946218,Atl,Spring
"2293","10192",199702-026-1660,centropristis striata_Atl,"5405",4.4,1.48160454092422,36.675,-74.775,NEFSC_NEUS,"1997","1997","3","1660",36.666667,-74.783333,"70","10.4","9.2","10.9220747169639","9.2",-68.3333333333333,3.44097222222222,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,8.748454094,7.938164234,3.752652168,25.29483414,8.807175636,9.346487045,3.713050842,24.6044178,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.4908733214429,Atl,Spring
"2294","10197",199702-030-1620,centropristis striata_Atl,"5405",0.1,-2.30258509299405,36.225,-74.875,NEFSC_NEUS,"1997","1997","3","1620",36.2,-74.9,"70","11.2","9.6","10.9220747169639","9.6",-76.6111111111111,2.75,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,10.08220863,11.72437096,5.430879116,25.7709465,10.70687294,12.63366222,7.530361176,20.21279907,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.32175583998232,Atl,Spring
"2297","10207",199702-050-3440,centropristis striata_Atl,"5405",0,-inf,35.475,-75.275,NEFSC_NEUS,"1997","1997","3","3440",35.466667,-75.283333,"25","20.7","11","12.0738917922143","11",-27.9444444444444,1.23263888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,6.433262825,12.74338341,5.957087994,25.51836586,6.49586916,12.7847681,6.051967144,25.53908539,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.803184244101673,Atl,Spring
"2298","10239",199702-153-1020,centropristis striata_Atl,"5405",3.7,1.30833281965018,39.375,-72.825,NEFSC_NEUS,"1997","1997","3","1020",39.366667,-72.816667,"77","11.5","7.5","6.35071821941412","7.5",-72.5833333333333,1.22916666666667,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,5.861059189,6.261100292,3.800973177,20.16801643,6.446634293,7.391263485,3.868180275,9.062516212,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.801627823554015,Atl,Spring
"2299","10240",199702-154-1020,centropristis striata_Atl,"5405",3.9,1.3609765531356,39.375,-72.725,NEFSC_NEUS,"1997","1997","3","1020",39.366667,-72.716667,"94","11.4","7.1","6.35071821941412","7.1",-86.75,2.09722222222222,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,7.105113506,7.160270214,3.795013428,20.27414131,10.308218,10.63428593,6.672851086,10.43263721,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.13050565244406,Atl,Spring
"2305","10268",199706-032-1650,centropristis striata_Atl,"5405",0.3,-1.20397280432594,36.525,-75.025,NEFSC_NEUS,"1997","1997","9","1650",36.516667,-75.016667,"32","16.3","23","23.3089136793876","23",-32.6111111111111,1.54166666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.77320099,22.03919983,4.688334942,24.90228271,21.96121597,20.90977859,5.992431641,24.90678215,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.932820033825366,Atl,Fall
"2306","10289",199706-063-3380,centropristis striata_Atl,"5405",0.3,-1.20397280432594,36.525,-75.625,NEFSC_NEUS,"1997","1997","9","3380",36.516667,-75.633333,"23","22.6","24","23.3089136793876","24",-23.3888888888889,1.31597222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,24.69752312,24.50144005,4.745821953,25.01542664,23.8937149,22.23351288,5.857956409,24.38419533,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.839829565779678,Atl,Fall
"2307","10291",199706-064-3360,centropristis striata_Atl,"5405",0,-inf,36.525,-75.825,NEFSC_NEUS,"1997","1997","9","3360",36.55,-75.85,"10","23.8","24","23.3089136793876","24",-11.9166666666667,1.19791666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,25.72091293,25.12675667,6.070179462,25.72091293,21.8231926,20.43750191,6.496841431,21.8231926,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.78750994200823,Atl,Fall
"2308","10294",199706-065-3370,centropristis striata_Atl,"5405",0.1,-2.30258509299405,36.875,-75.825,NEFSC_NEUS,"1997","1997","9","3370",36.9,-75.816667,"15","23.1","23.5","23.3089136793876","23.5",-14.5,0.625,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,26.04542351,25.2794857,6.680339336,26.19750214,18.76873398,18.21712685,6.493664742,20.60295868,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.485507815781701,Atl,Fall
"2309","10298",199706-066-3380,centropristis striata_Atl,"5405",0,-inf,36.875,-75.625,NEFSC_NEUS,"1997","1997","9","3380",36.883333,-75.65,"21","22.7","23.4","23.3089136793876","23.4",-19.3611111111111,0.802083333333333,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,24.45502663,24.37319756,4.849908829,25.23109436,22.7176609,21.01164055,5.877514839,24.25009918,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.588943403029943,Atl,Fall
"2310","10299",199706-067-3370,centropristis striata_Atl,"5405",0.2,-1.6094379124341,37.125,-75.625,NEFSC_NEUS,"1997","1997","9","3370",37.15,-75.65,"16","23","23","21.902577654356","23",-15.75,0.850694444444444,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,25.43229866,24.23019218,4.837930679,25.43229866,19.80711937,19.04136467,5.712120056,22.14237022,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.615560944029899,Atl,Fall
"2311","10306",199706-070-3350,centropristis striata_Atl,"5405",0.1,-2.30258509299405,37.225,-75.575,NEFSC_NEUS,"1997","1997","9","3350",37.2,-75.566667,"17","22.5","23.2","21.902577654356","23.2",-17.6944444444444,0.847222222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,25.43229866,24.23019218,4.837930679,25.43229866,19.80711937,19.04136467,5.712120056,22.14237022,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.613683009205699,Atl,Fall
"2312","10311",199706-071-3340,centropristis striata_Atl,"5405",6.8,1.91692261218206,37.325,-75.525,NEFSC_NEUS,"1997","1997","9","3340",37.316667,-75.55,"14","22.7","22.9","21.902577654356","22.9",-15.1944444444444,1.17013888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,25.9615345,24.79246902,4.900529385,25.9615345,17.34301376,15.88542652,5.974536419,17.34301376,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.774791169600456,Atl,Fall
"2313","10312",199706-072-3340,centropristis striata_Atl,"5405",1.5,0.405465108108164,37.375,-75.575,NEFSC_NEUS,"1997","1997","9","3340",37.4,-75.566667,"16","22.9","23.3","21.902577654356","23.3",-12.1944444444444,0.815972222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,25.9615345,24.79246902,4.900529385,25.9615345,17.34301376,15.88542652,5.974536419,17.34301376,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.596620983928977,Atl,Fall
"2314","10318",199706-074-1650,centropristis striata_Atl,"5405",5.8,1.75785791755237,37.475,-75.225,NEFSC_NEUS,"1997","1997","9","1650",37.45,-75.25,"31","18.3","23","21.902577654356","23",-30.2222222222222,1.01041666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,25.38279343,23.37998199,4.744567871,25.38279343,18.76939964,17.45271492,4.940330982,18.93463326,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.698341997437049,Atl,Fall
"2315","10321",199706-075-3320,centropristis striata_Atl,"5405",0.2,-1.6094379124341,37.625,-75.375,NEFSC_NEUS,"1997","1997","9","3320",37.633333,-75.383333,"17","22.4","22.8","21.902577654356","22.8",-15.5833333333333,1.16319444444444,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,25.28453827,23.9504528,4.890019417,25.28453827,16.334795,13.71205139,5.737637043,16.334795,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.771586038651507,Atl,Fall
"2316","10330",199706-083-3290,centropristis striata_Atl,"5405",3.9,1.3609765531356,38.225,-74.875,NEFSC_NEUS,"1997","1997","9","3290",38.233333,-74.883333,"23","21.4","22","21.1241041284819","22",-20.9444444444444,1.41666666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,21.83105087,21.38139915,5.588669777,22.84575653,15.94580841,15.04257679,5.584840298,16.68964005,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.882389180198474,Atl,Fall
"2317","10334",199706-084-3280,centropristis striata_Atl,"5405",0.2,-1.6094379124341,38.325,-74.975,NEFSC_NEUS,"1997","1997","9","3280",38.333333,-75,"18","21.7","22.1","21.1241041284819","22.1",-17.6944444444444,1.79513888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,23.78861809,22.9371376,6.909563541,24.86704826,11.67496777,10.5840416,1.883002281,14.68784046,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.02788179728262,Atl,Fall
"2318","10348",199706-096-3240,centropristis striata_Atl,"5405",0.7,-0.356674943938732,38.875,-74.875,NEFSC_NEUS,"1997","1997","9","3240",38.9,-74.9,"13","22.5","22.5","21.1241041284819","22.5",-9.27777777777778,0.767361111111111,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,25.33982468,24.35033417,6.076849937,25.33982468,9.321112633,8.35598278,3.54844594,13.67373276,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.569487536414577,Atl,Fall
"2319","10354",199706-098-3250,centropristis striata_Atl,"5405",0.5,-0.693147180559945,38.775,-74.925,NEFSC_NEUS,"1997","1997","9","3250",38.766667,-74.95,"26","21.7","22.1","21.1241041284819","22.1",-16.3888888888889,3.05555555555556,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,24.62162781,24.01449776,5.793442726,25.26106262,12.36795139,11.64134502,3.218866825,13.659132,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.40008768325223,Atl,Fall
"2320","10357",199706-099-3260,centropristis striata_Atl,"5405",0,-inf,38.675,-74.825,NEFSC_NEUS,"1997","1997","9","3260",38.683333,-74.816667,"15","22.1","22.2","21.1241041284819","22.2",-17.0833333333333,2.11458333333333,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,24.62162781,24.01449776,5.793442726,25.26106262,12.36795139,11.64134502,3.218866825,13.659132,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.13609538192285,Atl,Fall
"2321","10361",199706-100-3220,centropristis striata_Atl,"5405",0,-inf,39.075,-74.625,NEFSC_NEUS,"1997","1997","9","3220",39.066667,-74.65,"14","22","22","20.1897718965012","22",-13.75,1.15277777777778,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,25.03453064,24.16485023,5.308242321,25.03453064,7.64077425,6.794807911,4.000255108,12.10734558,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.766758997903191,Atl,Fall
"2322","10364",199706-101-3190,centropristis striata_Atl,"5405",1,0,39.275,-74.425,NEFSC_NEUS,"1997","1997","9","3190",39.283333,-74.416667,"15","21.7","22.3","20.1897718965012","22.3",-13.7222222222222,0.607638888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,25.04998779,24.30367851,5.647126198,25.16536903,9.095998764,8.117936134,4.472372055,11.10581779,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.474766573950288,Atl,Fall
"2323","10367",199706-102-3180,centropristis striata_Atl,"5405",0,-inf,39.375,-74.275,NEFSC_NEUS,"1997","1997","9","3180",39.383333,-74.283333,"17","21.8","22","20.1897718965012","22",-13.3888888888889,1.65625,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,25.04998779,24.30367851,5.647126198,25.16536903,9.095998764,8.117936134,4.472372055,11.10581779,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.97691535369059,Atl,Fall
"2324","10380",199706-112-3160,centropristis striata_Atl,"5405",0,-inf,40.125,-73.975,NEFSC_NEUS,"1997","1997","9","3160",40.15,-73.983333,"18","21.5","21.5","19.2174653889204","21.5",-17.0555555555556,1.65625,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,23.34228325,22.46048164,5.743404388,23.34228325,8.483654022,7.902064323,6.24263525,12.46212578,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.97691535369059,Atl,Fall
"2325","10384",199706-113-3130,centropristis striata_Atl,"5405",0.4,-0.916290731874155,40.225,-73.925,NEFSC_NEUS,"1997","1997","9","3130",40.233333,-73.95,"18","20.8","21.4","19.2174653889204","21.4",-18.8055555555556,1.02083333333333,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.99511909,22.13971519,5.90561676,23.00739098,8.56237793,8.173278809,5.96292305,12.97299671,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.703509967595492,Atl,Fall
"2326","10387",199706-115-3140,centropristis striata_Atl,"5405",0,-inf,40.375,-73.875,NEFSC_NEUS,"1997","1997","9","3140",40.366667,-73.883333,"19","17.7","21.4","19.2174653889204","21.4",-21.4444444444444,1.62847222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.99511909,22.13971519,5.90561676,23.00739098,8.56237793,8.173278809,5.96292305,12.97299671,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.966402773301503,Atl,Fall
"2327","10394",199706-124-3080,centropristis striata_Atl,"5405",0.4,-0.916290731874155,40.525,-73.125,NEFSC_NEUS,"1997","1997","9","3080",40.533333,-73.15,"28","16.5","21.3","19.2174653889204","21.3",-27.2777777777778,0.902777777777778,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,21.79652977,20.96902466,4.554536819,21.79652977,8.168343544,8.175140381,4.979521275,14.88869095,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.64331480681207,Atl,Fall
"2328","10397",199706-126-3080,centropristis striata_Atl,"5405",0,-inf,40.625,-73.025,NEFSC_NEUS,"1997","1997","9","3080",40.6,-73.016667,"24","18.2","21.2","19.2174653889204","21.2",-19.6666666666667,1.1875,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,21.79652977,20.96902466,4.554536819,21.79652977,8.168343544,8.175140381,4.979521275,14.88869095,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.782759339249632,Atl,Fall
