field_1,haulid,region,year,yearsurv,month,stratum,lat,lon,depth,bottemp,surftemp_orig,adjSST,surftemp,sppocean,Freq,wtcpue
"1448858",200604-170-3450,NEFSC_NEUSSpring,"2006","2006","3","3450",41.26045,-71.463433,"41","7.23","4.9","4.31236262351557","4.9",paralichthys dentatus_Atl,"12598","0.5"
"1448882",200604-171-1050,NEFSC_NEUSSpring,"2006","2006","3","1050",41.322983,-71.377633,"35","6.63","4.6","4.31236262351557","4.6",centropristis striata_Atl,"5405","0.004"
"1448923",200604-176-1100,NEFSC_NEUSSpring,"2006","2006","3","1100",40.308283,-69.97815,"87","4.77","5.26","5.73099328142444","5.26",paralichthys dentatus_Atl,"12598","1.46"
"1448953",200604-179-1110,NEFSC_NEUSSpring,"2006","2006","3","1110",39.980833,-69.484883,"119","13.47","17.28","8.10263126078075","17.28",paralichthys dentatus_Atl,"12598","2.34"
"1448960",200604-181-1100,NEFSC_NEUSSpring,"2006","2006","3","1100",40.230417,-69.211183,"95","6.6","5.27","5.73099328142444","5.27",paralichthys dentatus_Atl,"12598","1.04"
"1449031",200604-188-1140,NEFSC_NEUSSpring,"2006","2006","3","1140",40.22845,-68.376467,"173","10.5","4.93","6.08357640333841","4.93",paralichthys dentatus_Atl,"12598","1.06"
"1449059",200604-189-1140,NEFSC_NEUSSpring,"2006","2006","3","1140",40.312883,-68.298183,"149","11.32","5.05","6.08357640333841","5.05",paralichthys dentatus_Atl,"12598","38.18"
"1449071",200604-190-1140,NEFSC_NEUSSpring,"2006","2006","3","1140",40.472317,-68.224567,"110","8.99","5.53","6.08357640333841","5.53",paralichthys dentatus_Atl,"12598","4.16"
"1449113",200604-193-1150,NEFSC_NEUSSpring,"2006","2006","3","1150",40.316583,-67.91655,"211","12.57","6.56","6.3472190057778","6.56",paralichthys dentatus_Atl,"12598","3.18"
"1451707",200610-025-1610,NEFSC_NEUSFall,"2006","2006","9","1610",35.809432,-75.147142,"34","16.85","23.69","24.4355475168523","23.69",centropristis striata_Atl,"5405","0.034"
"1451708",200610-025-1610,NEFSC_NEUSFall,"2006","2006","9","1610",35.809432,-75.147142,"34","16.85","23.69","24.4355475168523","23.69",stenotomus chrysops_Atl,"6935","19.126"
"1451714",200610-026-1610,NEFSC_NEUSFall,"2006","2006","9","1610",35.616288,-75.172152,"35","20.96","23.38","24.4355475168523","23.38",stenotomus chrysops_Atl,"6935","1"
"1451716",200610-026-1610,NEFSC_NEUSFall,"2006","2006","9","1610",35.616288,-75.172152,"35","20.96","23.38","24.4355475168523","23.38",centropristis striata_Atl,"5405","0.048"
"1451746",200610-027-3420,NEFSC_NEUSFall,"2006","2006","9","3420",35.507045,-75.443585,"13","24.45","24.45","24.4355475168523","24.45",stenotomus chrysops_Atl,"6935","9.811"
"1451913",200610-041-1630,NEFSC_NEUSFall,"2006","2006","9","1630",35.598425,-74.848783,"74","10.39","23.57","24.8019897271931","23.57",centropristis striata_Atl,"5405","0.032"
"1451930",200610-042-3440,NEFSC_NEUSFall,"2006","2006","9","3440",35.686755,-75.413253,"22","23.56","23.59","24.4355475168523","23.59",stenotomus chrysops_Atl,"6935","65.201"
"1451941",200610-043-3440,NEFSC_NEUSFall,"2006","2006","9","3440",35.792982,-75.40429,"20","23.86","23.94","24.4355475168523","23.94",stenotomus chrysops_Atl,"6935","49.809"
"1451972",200610-044-3430,NEFSC_NEUSFall,"2006","2006","9","3430",35.815568,-75.507503,"14","23.78","24.51","24.4355475168523","24.51",stenotomus chrysops_Atl,"6935","91.19"
"1452005",200610-045-3400,NEFSC_NEUSFall,"2006","2006","9","3400",35.856175,-75.536898,"16","24.26","24.51","24.4355475168523","24.51",stenotomus chrysops_Atl,"6935","134.663"
"1452028",200610-046-3410,NEFSC_NEUSFall,"2006","2006","9","3410",36.062965,-75.575155,"23","23.91","24.5","23.0863840388991","24.5",centropristis striata_Atl,"5405","0.021"
"1452030",200610-046-3410,NEFSC_NEUSFall,"2006","2006","9","3410",36.062965,-75.575155,"23","23.91","24.5","23.0863840388991","24.5",stenotomus chrysops_Atl,"6935","45.678"
"1452039",200610-047-1610,NEFSC_NEUSFall,"2006","2006","9","1610",36.2348,-75.210598,"30","16.5","23.11","23.0863840388991","23.11",stenotomus chrysops_Atl,"6935","0.36"
"1452042",200610-047-1610,NEFSC_NEUSFall,"2006","2006","9","1610",36.2348,-75.210598,"30","16.5","23.11","23.0863840388991","23.11",paralichthys dentatus_Atl,"12598","0.278"
"1452049",200610-048-3410,NEFSC_NEUSFall,"2006","2006","9","3410",36.270577,-75.536157,"25","21.09","22.92","23.0863840388991","22.92",stenotomus chrysops_Atl,"6935","49.132"
"1452052",200610-048-3410,NEFSC_NEUSFall,"2006","2006","9","3410",36.270577,-75.536157,"25","21.09","22.92","23.0863840388991","22.92",centropristis striata_Atl,"5405","0.109"
"1452077",200610-049-3390,NEFSC_NEUSFall,"2006","2006","9","3390",36.265822,-75.771793,"10","24.43","24.45","23.0863840388991","24.45",stenotomus chrysops_Atl,"6935","0.072"
"1452084",200610-049-3390,NEFSC_NEUSFall,"2006","2006","9","3390",36.265822,-75.771793,"10","24.43","24.45","23.0863840388991","24.45",paralichthys dentatus_Atl,"12598","0.1"
"1452092",200610-050-3400,NEFSC_NEUSFall,"2006","2006","9","3400",36.469987,-75.737803,"19","23.02","24.1","23.0863840388991","24.1",paralichthys dentatus_Atl,"12598","0.7"
"1452105",200610-050-3400,NEFSC_NEUSFall,"2006","2006","9","3400",36.469987,-75.737803,"19","23.02","24.1","23.0863840388991","24.1",stenotomus chrysops_Atl,"6935","16.45"
"1452129",200610-051-3370,NEFSC_NEUSFall,"2006","2006","9","3370",36.55056,-75.755697,"19","24.31","24.16","23.0863840388991","24.16",stenotomus chrysops_Atl,"6935","11.461"
"1452148",200610-052-3380,NEFSC_NEUSFall,"2006","2006","9","3380",36.59742,-75.718993,"19","23.6","23.98","23.0863840388991","23.98",stenotomus chrysops_Atl,"6935","27.877"
"1452162",200610-053-3370,NEFSC_NEUSFall,"2006","2006","9","3370",36.680592,-75.781393,"17","23.75","24.08","23.0863840388991","24.08",stenotomus chrysops_Atl,"6935","1.92"
"1452179",200610-053-3370,NEFSC_NEUSFall,"2006","2006","9","3370",36.680592,-75.781393,"17","23.75","24.08","23.0863840388991","24.08",paralichthys dentatus_Atl,"12598","0.68"
"1452196",200610-054-3380,NEFSC_NEUSFall,"2006","2006","9","3380",36.723667,-75.680067,"21","24.06","24.13","23.0863840388991","24.13",stenotomus chrysops_Atl,"6935","9.82"
"1452207",200610-055-3360,NEFSC_NEUSFall,"2006","2006","9","3360",36.842705,-75.936808,"8","24.09","24.08","23.0863840388991","24.08",stenotomus chrysops_Atl,"6935","0.036"
"1452208",200610-055-3360,NEFSC_NEUSFall,"2006","2006","9","3360",36.842705,-75.936808,"8","24.09","24.08","23.0863840388991","24.08",paralichthys dentatus_Atl,"12598","0.086"
"1452223",200610-056-3360,NEFSC_NEUSFall,"2006","2006","9","3360",37.015995,-76.052913,"14","23.93","23.91","21.0667125630651","23.91",stenotomus chrysops_Atl,"6935","1.32"
"1452230",200610-056-3360,NEFSC_NEUSFall,"2006","2006","9","3360",37.015995,-76.052913,"14","23.93","23.91","21.0667125630651","23.91",paralichthys dentatus_Atl,"12598","0.8"
"1452237",200610-057-1650,NEFSC_NEUSFall,"2006","2006","9","1650",37.015543,-75.474378,"29","22.1","21.99","21.6143039650942","21.99",centropristis striata_Atl,"5405","0.002"
"1452251",200610-057-1650,NEFSC_NEUSFall,"2006","2006","9","1650",37.015543,-75.474378,"29","22.1","21.99","21.6143039650942","21.99",stenotomus chrysops_Atl,"6935","19.38"
"1452267",200610-058-1650,NEFSC_NEUSFall,"2006","2006","9","1650",37.17841,-75.50777,"24","22.63","22.63","21.6143039650942","22.63",stenotomus chrysops_Atl,"6935","26.921"
"1452269",200610-058-1650,NEFSC_NEUSFall,"2006","2006","9","1650",37.17841,-75.50777,"24","22.63","22.63","21.6143039650942","22.63",paralichthys dentatus_Atl,"12598","2.4"
"1452274",200610-058-1650,NEFSC_NEUSFall,"2006","2006","9","1650",37.17841,-75.50777,"24","22.63","22.63","21.6143039650942","22.63",centropristis striata_Atl,"5405","0.28"
"1452298",200610-059-3350,NEFSC_NEUSFall,"2006","2006","9","3350",37.179205,-75.575237,"17","22.83","22.78","21.6143039650942","22.78",stenotomus chrysops_Atl,"6935","1.1"
"1452305",200610-059-3350,NEFSC_NEUSFall,"2006","2006","9","3350",37.179205,-75.575237,"17","22.83","22.78","21.6143039650942","22.78",paralichthys dentatus_Atl,"12598","0.32"
"1452321",200610-060-3340,NEFSC_NEUSFall,"2006","2006","9","3340",37.262675,-75.6892,"11","22.44","22.46","21.6143039650942","22.46",centropristis striata_Atl,"5405","0.013"
"1452333",200610-060-3340,NEFSC_NEUSFall,"2006","2006","9","3340",37.262675,-75.6892,"11","22.44","22.46","21.6143039650942","22.46",paralichthys dentatus_Atl,"12598","0.174"
"1452343",200610-061-3350,NEFSC_NEUSFall,"2006","2006","9","3350",37.390555,-75.445353,"26","22.72","22.71","21.6143039650942","22.71",paralichthys dentatus_Atl,"12598","0.84"
"1452354",200610-061-3350,NEFSC_NEUSFall,"2006","2006","9","3350",37.390555,-75.445353,"26","22.72","22.71","21.6143039650942","22.71",stenotomus chrysops_Atl,"6935","0.115"
"1452370",200610-062-3340,NEFSC_NEUSFall,"2006","2006","9","3340",37.487768,-75.55336,"16","22.32","22.35","21.6143039650942","22.35",paralichthys dentatus_Atl,"12598","0.58"
"1452377",200610-063-3330,NEFSC_NEUSFall,"2006","2006","9","3330",37.455517,-75.612887,"11","22.43","22.47","21.6143039650942","22.47",paralichthys dentatus_Atl,"12598","0.174"
"1452398",200610-063-3330,NEFSC_NEUSFall,"2006","2006","9","3330",37.455517,-75.612887,"11","22.43","22.47","21.6143039650942","22.47",centropristis striata_Atl,"5405","0.002"
"1452402",200610-064-3300,NEFSC_NEUSFall,"2006","2006","9","3300",37.604525,-75.564597,"10","22.01","22.17","21.6143039650942","22.17",paralichthys dentatus_Atl,"12598","0.203"
"1452442",200610-065-3310,NEFSC_NEUSFall,"2006","2006","9","3310",37.601182,-75.418592,"16","21.79","21.99","21.6143039650942","21.99",paralichthys dentatus_Atl,"12598","1.02"
"1452457",200610-066-3320,NEFSC_NEUSFall,"2006","2006","9","3320",37.739968,-75.278812,"21","21.79","21.84","21.6143039650942","21.84",paralichthys dentatus_Atl,"12598","1.42"
"1452472",200610-066-3320,NEFSC_NEUSFall,"2006","2006","9","3320",37.739968,-75.278812,"21","21.79","21.84","21.6143039650942","21.84",stenotomus chrysops_Atl,"6935","0.205"
"1452485",200610-067-1650,NEFSC_NEUSFall,"2006","2006","9","1650",37.64332,-75.008538,"30","21.18","21.45","21.6143039650942","21.45",paralichthys dentatus_Atl,"12598","2.8"
"1452488",200610-067-1650,NEFSC_NEUSFall,"2006","2006","9","1650",37.64332,-75.008538,"30","21.18","21.45","21.6143039650942","21.45",stenotomus chrysops_Atl,"6935","3.4"
"1452499",200610-067-1650,NEFSC_NEUSFall,"2006","2006","9","1650",37.64332,-75.008538,"30","21.18","21.45","21.6143039650942","21.45",centropristis striata_Atl,"5405","1.06"
"1452504",200610-068-1650,NEFSC_NEUSFall,"2006","2006","9","1650",37.726798,-74.873515,"31","21.34","21.34","22.3201580185131","21.34",stenotomus chrysops_Atl,"6935","2"
"1452515",200610-068-1650,NEFSC_NEUSFall,"2006","2006","9","1650",37.726798,-74.873515,"31","21.34","21.34","22.3201580185131","21.34",centropristis striata_Atl,"5405","0.5"
"1452516",200610-068-1650,NEFSC_NEUSFall,"2006","2006","9","1650",37.726798,-74.873515,"31","21.34","21.34","22.3201580185131","21.34",paralichthys dentatus_Atl,"12598","1.32"
"1452527",200610-069-1650,NEFSC_NEUSFall,"2006","2006","9","1650",37.80844,-75.079887,"24","21.88","21.78","21.6143039650942","21.78",centropristis striata_Atl,"5405","0.002"
"1452532",200610-069-1650,NEFSC_NEUSFall,"2006","2006","9","1650",37.80844,-75.079887,"24","21.88","21.78","21.6143039650942","21.78",stenotomus chrysops_Atl,"6935","1.86"
"1452543",200610-069-1650,NEFSC_NEUSFall,"2006","2006","9","1650",37.80844,-75.079887,"24","21.88","21.78","21.6143039650942","21.78",paralichthys dentatus_Atl,"12598","0.2"
"1452544",200610-070-3320,NEFSC_NEUSFall,"2006","2006","9","3320",37.895352,-75.070435,"20","21.78","21.79","21.6143039650942","21.79",centropristis striata_Atl,"5405","0.033"
"1452564",200610-070-3320,NEFSC_NEUSFall,"2006","2006","9","3320",37.895352,-75.070435,"20","21.78","21.79","21.6143039650942","21.79",stenotomus chrysops_Atl,"6935","2.978"
"1452571",200610-070-3320,NEFSC_NEUSFall,"2006","2006","9","3320",37.895352,-75.070435,"20","21.78","21.79","21.6143039650942","21.79",paralichthys dentatus_Atl,"12598","0.296"
"1452591",200610-071-3310,NEFSC_NEUSFall,"2006","2006","9","3310",37.897303,-75.279718,"14","21.87","21.87","21.6143039650942","21.87",paralichthys dentatus_Atl,"12598","0.26"
"1452604",200610-072-3280,NEFSC_NEUSFall,"2006","2006","9","3280",38.05439,-75.013208,"20","21.83","21.82","20.2430056177802","21.82",paralichthys dentatus_Atl,"12598","1.62"
"1452609",200610-072-3280,NEFSC_NEUSFall,"2006","2006","9","3280",38.05439,-75.013208,"20","21.83","21.82","20.2430056177802","21.82",stenotomus chrysops_Atl,"6935","0.385"
"1452624",200610-072-3280,NEFSC_NEUSFall,"2006","2006","9","3280",38.05439,-75.013208,"20","21.83","21.82","20.2430056177802","21.82",centropristis striata_Atl,"5405","0.001"
"1452627",200610-073-3290,NEFSC_NEUSFall,"2006","2006","9","3290",38.184737,-74.912278,"23","21.49","21.46","20.8509654824828","21.46",centropristis striata_Atl,"5405","0.52"
"1452632",200610-073-3290,NEFSC_NEUSFall,"2006","2006","9","3290",38.184737,-74.912278,"23","21.49","21.46","20.8509654824828","21.46",stenotomus chrysops_Atl,"6935","0.953"
"1452677",200610-076-1690,NEFSC_NEUSFall,"2006","2006","9","1690",38.26919,-74.71705,"26","19.76","20.35","20.8509654824828","20.35",stenotomus chrysops_Atl,"6935","0.74"
"1452686",200610-076-1690,NEFSC_NEUSFall,"2006","2006","9","1690",38.26919,-74.71705,"26","19.76","20.35","20.8509654824828","20.35",paralichthys dentatus_Atl,"12598","0.76"
"1452716",200610-077-3270,NEFSC_NEUSFall,"2006","2006","9","3270",38.380973,-75.040745,"13","21.66","21.66","20.2430056177802","21.66",paralichthys dentatus_Atl,"12598","0.022"
"1452718",200610-078-3280,NEFSC_NEUSFall,"2006","2006","9","3280",38.393353,-74.951948,"18","21.68","21.63","20.8509654824828","21.63",paralichthys dentatus_Atl,"12598","2.46"
"1452740",200610-079-3290,NEFSC_NEUSFall,"2006","2006","9","3290",38.437347,-74.852483,"19","21.71","21.72","20.8509654824828","21.72",centropristis striata_Atl,"5405","0.002"
"1452741",200610-079-3290,NEFSC_NEUSFall,"2006","2006","9","3290",38.437347,-74.852483,"19","21.71","21.72","20.8509654824828","21.72",stenotomus chrysops_Atl,"6935","0.12"
"1452754",200610-079-3290,NEFSC_NEUSFall,"2006","2006","9","3290",38.437347,-74.852483,"19","21.71","21.72","20.8509654824828","21.72",paralichthys dentatus_Atl,"12598","0.52"
"1452777",200610-080-3260,NEFSC_NEUSFall,"2006","2006","9","3260",38.561235,-74.878148,"20","21.54","21.66","20.8509654824828","21.66",centropristis striata_Atl,"5405","1.68"
"1452784",200610-080-3260,NEFSC_NEUSFall,"2006","2006","9","3260",38.561235,-74.878148,"20","21.54","21.66","20.8509654824828","21.66",paralichthys dentatus_Atl,"12598","2.48"
"1452808",200610-081-3250,NEFSC_NEUSFall,"2006","2006","9","3250",38.563345,-74.972547,"13","21.66","21.62","20.8509654824828","21.62",paralichthys dentatus_Atl,"12598","0.521"
"1452835",200610-082-3240,NEFSC_NEUSFall,"2006","2006","9","3240",38.590885,-75.037442,"12","21.62","21.64","20.2430056177802","21.64",paralichthys dentatus_Atl,"12598","0.061"
"1452872",200610-084-3260,NEFSC_NEUSFall,"2006","2006","9","3260",38.774403,-74.81675,"16","21.48","21.44","20.8509654824828","21.44",stenotomus chrysops_Atl,"6935","6.04"
"1452898",200610-085-1690,NEFSC_NEUSFall,"2006","2006","9","1690",38.726235,-74.648655,"28","20.3","21.03","20.8509654824828","21.03",stenotomus chrysops_Atl,"6935","1.04"
"1452900",200610-085-1690,NEFSC_NEUSFall,"2006","2006","9","1690",38.726235,-74.648655,"28","20.3","21.03","20.8509654824828","21.03",centropristis striata_Atl,"5405","0.228"
"1452921",200610-088-1730,NEFSC_NEUSFall,"2006","2006","9","1730",38.973837,-74.243707,"31","19.63","20.12","20.8509654824828","20.12",stenotomus chrysops_Atl,"6935","5.6"
"1452923",200610-088-1730,NEFSC_NEUSFall,"2006","2006","9","1730",38.973837,-74.243707,"31","19.63","20.12","20.8509654824828","20.12",paralichthys dentatus_Atl,"12598","1"
"1452929",200610-089-1730,NEFSC_NEUSFall,"2006","2006","9","1730",39.015107,-74.312027,"30","19.93","20.14","19.8049934708624","20.14",centropristis striata_Atl,"5405","0.056"
"1452934",200610-089-1730,NEFSC_NEUSFall,"2006","2006","9","1730",39.015107,-74.312027,"30","19.93","20.14","19.8049934708624","20.14",stenotomus chrysops_Atl,"6935","0.22"
"1452940",200610-089-1730,NEFSC_NEUSFall,"2006","2006","9","1730",39.015107,-74.312027,"30","19.93","20.14","19.8049934708624","20.14",paralichthys dentatus_Atl,"12598","1.42"
"1452948",200610-090-3230,NEFSC_NEUSFall,"2006","2006","9","3230",39.066535,-74.482337,"20","20.59","20.86","19.8049934708624","20.86",centropristis striata_Atl,"5405","0.2"
"1452953",200610-090-3230,NEFSC_NEUSFall,"2006","2006","9","3230",39.066535,-74.482337,"20","20.59","20.86","19.8049934708624","20.86",stenotomus chrysops_Atl,"6935","8.5"
"1452960",200610-090-3230,NEFSC_NEUSFall,"2006","2006","9","3230",39.066535,-74.482337,"20","20.59","20.86","19.8049934708624","20.86",paralichthys dentatus_Atl,"12598","0.54"
"1452972",200610-091-3230,NEFSC_NEUSFall,"2006","2006","9","3230",39.017362,-74.568688,"17","20.81","20.85","19.8049934708624","20.85",stenotomus chrysops_Atl,"6935","5.76"
"1452973",200610-091-3230,NEFSC_NEUSFall,"2006","2006","9","3230",39.017362,-74.568688,"17","20.81","20.85","19.8049934708624","20.85",centropristis striata_Atl,"5405","0.12"
"1452978",200610-091-3230,NEFSC_NEUSFall,"2006","2006","9","3230",39.017362,-74.568688,"17","20.81","20.85","19.8049934708624","20.85",paralichthys dentatus_Atl,"12598","0.92"
"1452991",200610-092-3220,NEFSC_NEUSFall,"2006","2006","9","3220",38.987788,-74.609088,"13","20.89","20.94","20.8509654824828","20.94",stenotomus chrysops_Atl,"6935","8.105"
"1452992",200610-092-3220,NEFSC_NEUSFall,"2006","2006","9","3220",38.987788,-74.609088,"13","20.89","20.94","20.8509654824828","20.94",centropristis striata_Atl,"5405","0.078"
"1452994",200610-092-3220,NEFSC_NEUSFall,"2006","2006","9","3220",38.987788,-74.609088,"13","20.89","20.94","20.8509654824828","20.94",paralichthys dentatus_Atl,"12598","0.18"
"1453015",200610-093-3220,NEFSC_NEUSFall,"2006","2006","9","3220",38.989418,-74.699642,"13","21.12","21.12","20.8509654824828","21.12",stenotomus chrysops_Atl,"6935","1.037"
"1453038",200610-094-3240,NEFSC_NEUSFall,"2006","2006","9","3240",38.90482,-74.899258,"11","21.27","21.27","20.8509654824828","21.27",stenotomus chrysops_Atl,"6935","0.616"
"1453056",200610-094-3240,NEFSC_NEUSFall,"2006","2006","9","3240",38.90482,-74.899258,"11","21.27","21.27","20.8509654824828","21.27",paralichthys dentatus_Atl,"12598","0.044"
"1453058",200610-095-3210,NEFSC_NEUSFall,"2006","2006","9","3210",38.956545,-74.81991,"11","20.91","20.97","20.8509654824828","20.97",stenotomus chrysops_Atl,"6935","0.025"
"1453081",200610-095-3210,NEFSC_NEUSFall,"2006","2006","9","3210",38.956545,-74.81991,"11","20.91","20.97","20.8509654824828","20.97",paralichthys dentatus_Atl,"12598","0.76"
"1453084",200610-096-3190,NEFSC_NEUSFall,"2006","2006","9","3190",39.234102,-74.416665,"17","20.53","20.89","19.8049934708624","20.89",centropristis striata_Atl,"5405","0.198"
"1453095",200610-096-3190,NEFSC_NEUSFall,"2006","2006","9","3190",39.234102,-74.416665,"17","20.53","20.89","19.8049934708624","20.89",stenotomus chrysops_Atl,"6935","0.84"
"1453105",200610-097-3200,NEFSC_NEUSFall,"2006","2006","9","3200",39.185612,-74.22208,"21","19.99","20.17","19.8049934708624","20.17",paralichthys dentatus_Atl,"12598","0.82"
"1453109",200610-097-3200,NEFSC_NEUSFall,"2006","2006","9","3200",39.185612,-74.22208,"21","19.99","20.17","19.8049934708624","20.17",stenotomus chrysops_Atl,"6935","1.28"
"1453122",200610-098-3190,NEFSC_NEUSFall,"2006","2006","9","3190",39.309845,-74.315847,"16","20.68","20.86","19.8049934708624","20.86",stenotomus chrysops_Atl,"6935","0.167"
"1453123",200610-098-3190,NEFSC_NEUSFall,"2006","2006","9","3190",39.309845,-74.315847,"16","20.68","20.86","19.8049934708624","20.86",paralichthys dentatus_Atl,"12598","0.096"
